127.0.0.1 - - [09/Jan/2019:16:00:32 +0900] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/css/mypage.css?v=developer-local-version HTTP/1.1" 200 16781
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/css/base.css?v=developer-local-version HTTP/1.1" 200 5562
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/css/member.css?v=developer-local-version HTTP/1.1" 200 4227
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/css/showing.css?v=developer-local-version HTTP/1.1" 200 24330
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/css/common.css?v=developer-local-version HTTP/1.1" 200 144230
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/js/swiper-4.2.2.js HTTP/1.1" 200 243796
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/js/jsrender-0.9.90.js HTTP/1.1" 200 85724
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/js/commonFunction.js?v=developer-local-version HTTP/1.1" 200 9725
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/js/jquery-ui-1.12.1.js HTTP/1.1" 200 520714
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/js/common.js?v=developer-local-version HTTP/1.1" 200 21983
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/js/min/masonry.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 24167
127.0.0.1 - - [09/Jan/2019:16:01:37 +0900] "GET /static/js/min/imagesloaded.pkgd.min.js?v=developer-local-version HTTP/1.1" 200 5594
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 905
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/js/jquery-3.3.1.js HTTP/1.1" 200 271751
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/js/moment.js?v=developer-local-version HTTP/1.1" 200 146819
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/js/sns.js?v=developer-local-version HTTP/1.1" 200 6343
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/images/common/logo.png HTTP/1.1" 200 4158
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/js/member/login.js?v=developer-local-version HTTP/1.1" 200 8053
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/js/validator.js?v=developer-local-version HTTP/1.1" 200 35085
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /member/login/view HTTP/1.1" 200 72891
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/js/naver/naverLogin_implicit-1.0.2-min.js HTTP/1.1" 200 8625
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /javascript/message/member_ko.js?v=developer-local-version HTTP/1.1" 200 3310
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/js/naver/naver_login.js HTTP/1.1" 200 2165
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/images/common/bg_quick_menu02.png HTTP/1.1" 200 191
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/images/common/bg_quick_menu01.png HTTP/1.1" 200 235
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/images/common/bg_gnb_menu_close.png HTTP/1.1" 200 256
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/images/common/bg_gnb_menu_open.png HTTP/1.1" 200 151
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/images/common/bg_quick_menu03.png HTTP/1.1" 200 1094
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /javascript/message/common_ko.js?v=developer-local-version HTTP/1.1" 200 905
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/images/common/bg_search_04.png HTTP/1.1" 200 848
127.0.0.1 - - [09/Jan/2019:16:01:38 +0900] "GET /static/font/NotoSansKR-Regular-Hestia.woff HTTP/1.1" 200 242532
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "GET /static/images/common/bg_arrow_01.png HTTP/1.1" 200 77
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "GET /static/images/member/bg_member_benefit_03.png HTTP/1.1" 200 345
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "GET /static/images/common/checkbox.png HTTP/1.1" 200 1043
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "GET /static/font/NotoSansKR-Bold-Hestia.woff HTTP/1.1" 200 244996
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "GET /static/images/member/bg_member_benefit_01.png HTTP/1.1" 200 328
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "GET /static/images/common/btn_npay02.png HTTP/1.1" 200 1065
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "POST /cart/goods/gnblist.json HTTP/1.1" 200 364
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "POST /display/todayGoodList.json HTTP/1.1" 200 201
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "GET /static/images/common/bg_sns_02.png HTTP/1.1" 200 1104
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "GET /static/images/common/bg_footer_google.png HTTP/1.1" 200 1695
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "GET /static/images/common/bg_sns_04.png HTTP/1.1" 200 1547
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "GET /static/images/common/bg_sns_03.png HTTP/1.1" 200 1188
127.0.0.1 - - [09/Jan/2019:16:01:39 +0900] "GET /static/images/common/bg_sns_01.png HTTP/1.1" 200 1377
127.0.0.1 - - [09/Jan/2019:16:01:40 +0900] "GET /static/images/common/bg_select_open.png HTTP/1.1" 200 476
127.0.0.1 - - [09/Jan/2019:16:01:40 +0900] "GET /display/lnbCtgryList.json?dspCtgryNo=&currentCtgryDpthCd=&ctgrySectCd=&ctgryNoDpth1=&ctgryNoDpth2=&ctgryNoDpth3= HTTP/1.1" 200 7096
127.0.0.1 - - [09/Jan/2019:16:01:40 +0900] "GET /static/images/common/bg_arrow_03.png HTTP/1.1" 200 959
127.0.0.1 - - [09/Jan/2019:16:01:40 +0900] "GET /static/images/common/bg_footer_apple.png HTTP/1.1" 200 1429
127.0.0.1 - - [09/Jan/2019:16:01:40 +0900] "GET /static/font/Roboto-BlackItalic.woff HTTP/1.1" 200 101924
127.0.0.1 - - [09/Jan/2019:16:01:47 +0900] "POST /loginProcess HTTP/1.1" 200 91
